,16896,15255,16434,19178,18644,16793,16716,18296,17531,18745,9201,17075,16802,17309,17706,16908,19054,16863,17293,16999,16804,16904,18311,18211,19553,18661,18431,16970,18888,19382,17036,19035,17338,18675,17059,15622
2022-04-23T18:00:00-04:00,,,20.0,,,23.0,,,36.0,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,
2022-04-23T19:00:00-04:00,,,49.0,,,,,,86.0,,,,,,,,,,30.0,,6.0,,,,,12.0,,,,,,,,,,
2022-04-23T22:00:00-04:00,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-23T23:00:00-04:00,,,90.0,,,20.0,,,20.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,
2022-04-25T14:00:00-04:00,,,95.0,,,,,,8.0,,15.0,,,,,,,,,,1.0,,,,2.0,,,,,5.0,,,,,,
2022-04-25T15:00:00-04:00,,,27.0,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,
2022-04-25T16:00:00-04:00,,,3.0,49.0,3.0,,,,,,15.0,,,,,,,,,,,,,,,,3.0,,,50.0,8.0,,,,,
2022-04-25T17:00:00-04:00,,,40.0,7.0,,,,6.0,,,,,,,,,,,,,3.0,,,,,,7.0,,,22.0,,,,,,
2022-04-25T19:00:00-04:00,,,13.0,32.0,,,,,,,,,,21.0,,,,,,,13.0,,,,,8.0,,,,2.0,,18.0,,,,
2022-04-26T18:00:00-04:00,,,29.0,23.0,,,,,2.0,,1.0,11.0,,,7.0,,,,,,43.0,52.0,12.0,,,,,8.0,,,,,,,,2.0
2022-04-26T19:00:00-04:00,,,18.0,,,,,,,,,,,,,,4.0,,5.0,25.0,23.0,3.0,,,,,11.0,6.0,,,,2.0,,,,
2022-04-26T20:00:00-04:00,,,10.0,,,,,,,,,,3.0,,62.0,,2.0,,62.0,6.0,,,,,,,10.0,94.0,,,,,,,,
2022-04-27T16:00:00-04:00,,,63.0,21.0,,1.0,,,,9.0,,11.0,,,,,,,,7.0,1.0,,,,,,18.0,12.0,,,,,,,,
2022-04-27T18:00:00-04:00,,,54.0,,,,26.0,,,,,,,,,,,,,34.0,73.0,,,,,,35.0,41.0,,,,,,,,
2022-04-27T19:00:00-04:00,,,51.0,33.0,,,11.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-27T20:00:00-04:00,,,1.0,,,,31.0,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,
2022-04-27T21:00:00-04:00,,,8.0,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,
2022-04-28T01:00:00-04:00,,,4.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,37.0,,,
2022-04-28T20:00:00-04:00,,,19.0,24.0,,,6.0,,,,,,9.0,97.0,,,21.0,,,,,11.0,,,,40.0,7.0,,,,,,12.0,,,1.0
2022-04-29T16:00:00-04:00,,,19.0,13.0,,,9.0,,,,,,,,,,,,,,,,,,,121.0,,,,48.0,,,,,,
2022-04-29T17:00:00-04:00,,,30.0,,,44.0,25.0,,,,,,2.0,,,,,,,,,,,,,,,,,106.0,,,57.0,,,
2022-05-02T13:00:00-04:00,,,21.0,,,,17.0,,,,,,,,17.0,,,,,10.0,,,,,,152.0,,,,7.0,,,,,,
2022-05-02T14:00:00-04:00,,,45.0,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,7.0,,,,,
2022-05-02T15:00:00-04:00,,,87.0,,12.0,,,,,51.0,1.0,,,,16.0,,,,,6.0,,,,,27.0,,26.0,,,19.0,46.0,,,,,
2022-05-02T16:00:00-04:00,,,199.0,,9.0,,,,,,24.0,,,,,,,,,1.0,,,,,2.0,,7.0,,,,,,,,,
2022-05-02T17:00:00-04:00,,,31.0,,22.0,,,,,,6.0,,,,,,,,,9.0,13.0,,,,,,,,,2.0,,,,,,
2022-05-05T16:00:00-04:00,,,59.0,,,,,,,,,,,27.0,2.0,,,,,1.0,,,,,,8.0,10.0,,,,23.0,49.0,,,,
2022-05-05T17:00:00-04:00,,,13.0,,,,,,,,,14.0,,17.0,,,,,,3.0,5.0,,,,,,25.0,,,,,6.0,,,,
2022-05-05T18:00:00-04:00,,,5.0,,,,,,,,3.0,,,,,,,,,,18.0,,,,,,4.0,,,,,,,,,
2022-05-06T16:00:00-04:00,,,43.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06T18:00:00-04:00,,,81.0,,,,,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06T19:00:00-04:00,,,140.0,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-08T17:00:00-04:00,,,7.0,,,,,,,,,,,,,,10.0,,2.0,,,,,,,,,,,9.0,,,,,,
2022-05-08T20:00:00-04:00,,,7.0,,,,10.0,,,,,,,,,,,,,,,,,7.0,,39.0,,,,,,,34.0,,,
2022-05-09T15:00:00-04:00,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-09T16:00:00-04:00,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,
2022-05-10T16:00:00-04:00,,,61.0,,,,,,,24.0,,,,,,,,,,,,,,,,,,77.0,,,18.0,,,,,
2022-05-10T17:00:00-04:00,,,180.0,,,,,,,,,,,,,,,2.0,,,,,,,,,17.0,25.0,,,12.0,,,,,
2022-05-10T18:00:00-04:00,,,66.0,,,,,,,,,,,,,,,1.0,,,,,,,,,49.0,,,,,,,,,
2022-05-12T15:00:00-04:00,,,1.0,,,,,,,,,,,67.0,5.0,,3.0,,,,,,,,,,,,,,,5.0,,,,
2022-05-12T16:00:00-04:00,,,135.0,,,,,,,,,,,2.0,,,,,,,,,,,,41.0,,,,,,4.0,,,,
2022-05-12T18:00:00-04:00,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,34.0,,,,
2022-05-15T21:00:00-04:00,,,17.0,,,,,,31.0,,,,,,,,2.0,,,,,,,30.0,,,,,,,,,,,,
2022-05-16T19:00:00-04:00,,,65.0,,61.0,,,,,,,,,,,,,,4.0,,,,,,,,3.0,,,,,,,,,
2022-05-16T20:00:00-04:00,,,1.0,,28.0,,,,,,,,,,5.0,,,,,,5.0,,,,,,,,,,,,,,,
2022-05-17T17:00:00-04:00,,,10.0,,,,,36.0,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,,,,,
2022-05-17T18:00:00-04:00,,,17.0,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,
2022-05-17T20:00:00-04:00,,,35.0,,,,,,,,,,,16.0,,,,4.0,,,,,,,,,16.0,34.0,,2.0,,,,,,
2022-05-18T16:00:00-04:00,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
2022-05-18T17:00:00-04:00,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19T22:00:00-04:00,,,3.0,4.0,,6.0,,,15.0,1.0,,4.0,1.0,,3.0,5.0,,1.0,,5.0,,,,2.0,,2.0,,,,1.0,3.0,1.0,,,,
2022-05-20T16:00:00-04:00,,,9.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,
2022-05-21T13:00:00-04:00,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22T18:00:00-04:00,,,7.0,3.0,,,,,,,,,13.0,,,,,,,,,,,2.0,,,,,,,,,,,,
2022-05-22T19:00:00-04:00,,,6.0,15.0,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,
2022-05-22T20:00:00-04:00,,,18.0,,,,1.0,,,,,,,,,,,,,,43.0,,,,,,,,,27.0,,,,,,
2022-05-23T18:00:00-04:00,,,22.0,,,,,,,2.0,,,,,1.0,,20.0,,,,,,,,,,,,,,8.0,,,,,
2022-05-23T19:00:00-04:00,,,10.0,,,,,,,,,,,,27.0,,,,,,,,,,,,13.0,,,,,,,,,
2022-05-24T19:00:00-04:00,,,12.0,,,,3.0,,,,,,,,,,15.0,,5.0,,,,,,,,,,,,,,,,,
2022-05-24T22:00:00-04:00,,,27.0,,,1.0,3.0,,3.0,1.0,,27.0,3.0,13.0,,2.0,3.0,1.0,65.0,,5.0,6.0,2.0,18.0,3.0,,10.0,16.0,,1.0,,3.0,8.0,,2.0,
2022-05-25T18:00:00-04:00,,,16.0,,6.0,,,,,,,,,19.0,,,,,,,25.0,,,,,,,,,,,,8.0,,,
2022-05-25T19:00:00-04:00,,,1.0,11.0,,,,,,,,,,,,,,,,10.0,4.0,,,,,,,,,,28.0,,,,,
2022-05-25T20:00:00-04:00,,,38.0,9.0,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,
2022-05-26T15:00:00-04:00,,,60.0,,,,,,,,,50.0,,,12.0,,,,,,,,,,,,10.0,,,,,,4.0,,,
2022-05-31T17:00:00-04:00,,,4.0,,,,,3.0,,,,,,,,,3.0,,,4.0,31.0,,,,,7.0,,,,,,,,,,
2022-05-31T23:00:00-04:00,,,53.0,5.0,,,,,8.0,,,,,,,,,,,23.0,34.0,,,170.0,3.0,,,17.0,,,,,,,,
2022-06-02T16:00:00-04:00,,,10.0,,,17.0,,,,7.0,,,,,33.0,,,,4.0,11.0,,,,1.0,,,1.0,,,,,,,,,
2022-06-02T20:00:00-04:00,,,43.0,,,,,,,,,27.0,,30.0,,,,,45.0,,,,,,,,,,,,,,,,,
2022-06-03T18:00:00-04:00,,,3.0,3.0,,,,,,,,,,,,,,,,,14.0,1.0,,,,,,,,,,,,,,
2022-06-03T19:00:00-04:00,,,35.0,24.0,,,,,,,,,,,,,,,,,8.0,22.0,,,,,,,,,,,,,,
2022-06-03T23:00:00-04:00,,,29.0,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,10.0,,,
2022-06-04T22:00:00-04:00,,,11.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,
2022-06-05T17:00:00-04:00,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05T18:00:00-04:00,,,57.0,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,,,,8.0,,,,,
2022-06-05T19:00:00-04:00,,,39.0,,,,,,,,,,,,,,,,9.0,,,,,,,4.0,,,,,,,,,32.0,
2022-06-06T21:00:00-04:00,,,20.0,,,,,,,,,,9.0,,,,,2.0,6.0,,,,,,,,10.0,,,,,,1.0,,,
2022-06-07T19:00:00-04:00,,,79.0,,,,,,,,,,3.0,,,,,,,,4.0,,,,,,10.0,,,,,,,,,
2022-06-07T20:00:00-04:00,,,1.0,,,,17.0,,,,,60.0,35.0,1.0,,,,,,,,,,,23.0,,8.0,,,,,,,,,
2022-06-08T16:00:00-04:00,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
2022-06-08T17:00:00-04:00,,,101.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
2022-06-08T18:00:00-04:00,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,
2022-06-08T19:00:00-04:00,,,11.0,39.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09T15:00:00-04:00,,,4.0,,,,,,,,,,9.0,,,,,,,,,,,,,5.0,8.0,,,,,,,,,
2022-06-10T00:00:00-04:00,,,11.0,,,,2.0,,,,,,,,,,,3.0,,,6.0,,,,,,,,,,,,,,,
2022-06-10T11:00:00-04:00,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-11T18:00:00-04:00,,,5.0,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,36.0,,,
2022-06-11T19:00:00-04:00,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,
2022-06-13T19:00:00-04:00,,,3.0,,11.0,,,,,,,,,,,,,,3.0,33.0,,,,,28.0,,3.0,,,,,,,,,
2022-06-14T22:00:00-04:00,,,5.0,,,,3.0,,,31.0,,17.0,4.0,,,,,,5.0,2.0,,,,,,6.0,,25.0,,,,1.0,,,,
2022-06-14T23:00:00-04:00,,,11.0,,,,,,,32.0,,,,,,,,,,,,,,3.0,,,,,,1.0,,62.0,,,,
2022-06-16T19:00:00-04:00,,,12.0,,,,28.0,,,,,,,,,,,,,,,,5.0,,,,26.0,,,,2.0,,,,,
2022-06-16T20:00:00-04:00,,,6.0,,,,5.0,,,,,,12.0,,,,,,,5.0,,,42.0,,19.0,,,,,,12.0,,,,,
2022-06-16T22:00:00-04:00,,,14.0,,,,,,12.0,1.0,8.0,1.0,,,,,,,1.0,,2.0,,,5.0,,,2.0,11.0,,,,,8.0,,,
2022-06-17T12:00:00-04:00,,,6.0,,45.0,,,,,,,,,,4.0,,,,,54.0,,,,,,,,,,,,,1.0,,,
2022-06-18T15:00:00-04:00,,,3.0,,,,,69.0,,1.0,,,,,,,,,,,,,54.0,,,65.0,,,,,,,,,13.0,
2022-06-18T16:00:00-04:00,,,7.0,,,,1.0,,,,,,,,,,,,,,,,17.0,,,,,2.0,,,,,,,,
2022-06-18T17:00:00-04:00,,,19.0,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,
2022-06-19T20:00:00-04:00,,,6.0,59.0,,,,,,,,,4.0,,,,4.0,,,,,,,,,,25.0,,,,,,,,,9.0
2022-06-19T21:00:00-04:00,,,4.0,42.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,5.0
2022-06-19T22:00:00-04:00,,,17.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
2022-06-20T16:00:00-04:00,,,9.0,39.0,,,,,,,,1.0,,,9.0,,,,,,,,,,,141.0,10.0,,,,25.0,,14.0,,,
2022-06-20T17:00:00-04:00,,,25.0,,,,18.0,,,,,,,,,,19.0,,,,14.0,,,,,15.0,23.0,,,,25.0,,20.0,,,
2022-06-20T18:00:00-04:00,,,43.0,,,,19.0,,,3.0,,,,,,,29.0,,,,45.0,,,,,,21.0,,,,,,26.0,,32.0,
2022-06-20T19:00:00-04:00,,,36.0,,,,5.0,,,2.0,,,,,23.0,,8.0,,,,23.0,,,,,,32.0,,,,,13.0,,,8.0,
2022-06-22T18:00:00-04:00,,,60.0,,,,,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
2022-06-22T19:00:00-04:00,,,28.0,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-27T18:00:00-04:00,,,2.0,,,,,,,,,,,11.0,,,,,,3.0,,,,,,5.0,,,,,,,,,,
2022-06-28T20:00:00-04:00,,,8.0,14.0,,,,,,,,9.0,,,,,,8.0,112.0,,,,,,33.0,,,,,,,,,,,
2022-06-29T17:00:00-04:00,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01T01:00:00-04:00,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01T05:00:00-04:00,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01T06:00:00-04:00,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01T07:00:00-04:00,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01T09:00:00-04:00,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2022-07-04T18:00:00-04:00,,,24.0,,,,19.0,,,,,,,,,,,,23.0,,19.0,,,,,6.0,,,,,,,53.0,,,
2022-07-04T19:00:00-04:00,,,5.0,,,,,,,,,,,,,,,,61.0,,2.0,,,,,341.0,,,,,,,,,,
2022-07-04T20:00:00-04:00,,,34.0,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,
2022-07-04T21:00:00-04:00,,,18.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04T22:00:00-04:00,,,18.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,
2022-07-04T23:00:00-04:00,,,47.0,,43.0,,,16.0,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,
2022-07-05T19:00:00-04:00,,,1.0,,,,,,,,,,,,,,,,,,8.0,,,,,,11.0,,,,,,,,,
2022-07-05T20:00:00-04:00,,,7.0,,,,,,,9.0,,,,,,,,,23.0,,,,,5.0,,,,,,,,,2.0,,,
2022-07-05T23:00:00-04:00,,,10.0,,,,,24.0,16.0,5.0,,,59.0,,11.0,,,,,,,,,,,,,,1.0,,,,,,,
2022-07-07T23:00:00-04:00,,,21.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,1.0,,,1.0
2022-07-08T00:00:00-04:00,,,46.0,,,,7.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09T14:00:00-04:00,,,2.0,,,,,11.0,,,,,,,,,,,4.0,,,,28.0,,,,,,,,,,,,,
2022-07-09T15:00:00-04:00,,,46.0,,,,,7.0,,,18.0,,3.0,,,,,,3.0,,,,18.0,,,7.0,,,,,,,,,,
2022-07-09T16:00:00-04:00,,,37.0,,,,,,,,35.0,,,,,,,,,,,,60.0,,,2.0,,,,,,,,,,
2022-07-10T18:00:00-04:00,,,7.0,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,
2022-07-10T22:00:00-04:00,,,18.0,,,21.0,,,,,,,,,,,,,,13.0,,,,15.0,,,,,,,,,,,,9.0
2022-07-11T16:00:00-04:00,,,24.0,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
2022-07-12T19:00:00-04:00,,,4.0,,,,,,,,,,,,,,,,4.0,,,,,,32.0,,,,,,,,1.0,,,
2022-07-12T20:00:00-04:00,,,1.0,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,
2022-07-12T21:00:00-04:00,,,5.0,2.0,,3.0,5.0,2.0,,,,,,,3.0,,,8.0,2.0,1.0,2.0,,,,,,,1.0,,1.0,,6.0,1.0,,,3.0
2022-07-12T23:00:00-04:00,,,22.0,,5.0,,,9.0,10.0,,,,,,,1.0,,,,3.0,,,,,,12.0,,,1.0,,,,,,,1.0
2022-07-13T15:00:00-04:00,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
2022-07-13T16:00:00-04:00,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13T17:00:00-04:00,,,10.0,,,3.0,,,4.0,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,
2022-07-13T18:00:00-04:00,,,25.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,42.0,,,,,,,,
2022-07-13T19:00:00-04:00,,,3.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,
2022-07-15T19:00:00-04:00,,,57.0,,,,,,,,,,,,,,,,,16.0,,,,,,41.0,,,,,,,,,,
2022-07-17T17:00:00-04:00,,,6.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,
2022-07-17T18:00:00-04:00,,,54.0,,,,,,,,,,,,3.0,,,,,,,,,31.0,,,,,,,,,5.0,,,
2022-07-17T19:00:00-04:00,,,47.0,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,
2022-07-17T22:00:00-04:00,,,13.0,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,
2022-07-18T02:00:00-04:00,,,3.0,,,8.0,,,5.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-19T02:00:00-04:00,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-19T16:00:00-04:00,,,27.0,,,,6.0,,,,,,,22.0,,,,,,5.0,,,,,,,,,,,,,,,,
2022-07-19T18:00:00-04:00,,,61.0,,,,,,,,,,,,,,,,,,,,,,24.0,,6.0,,,,,,,,,
2022-07-19T19:00:00-04:00,,,56.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,8.0,,3.0,,,,,,,,,
2022-07-19T20:00:00-04:00,,,54.0,,,,7.0,,,,,,77.0,,,,71.0,,36.0,,,,10.0,,,134.0,18.0,,,10.0,,,,,,
2022-07-21T16:00:00-04:00,,,10.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,
2022-07-21T18:00:00-04:00,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-21T19:00:00-04:00,,,6.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,
2022-07-24T20:00:00-04:00,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,26.0,,16.0,,,,,,,,,1.0,
2022-07-24T21:00:00-04:00,,,3.0,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,11.0
2022-07-24T22:00:00-04:00,,,51.0,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,50.0
2022-07-25T15:00:00-04:00,,,16.0,,,,,,,,3.0,,,,6.0,,,,,17.0,,,,,,,,,,,,,,,6.0,
2022-07-25T16:00:00-04:00,,,9.0,,,,,,,,,,,,3.0,,,,,47.0,,,,,,28.0,8.0,,,,,,,,,
2022-07-25T17:00:00-04:00,,,17.0,,,,,,,,,,,,2.0,,,,,77.0,,,,,,,,,6.0,,,,,,,
2022-07-25T18:00:00-04:00,,,22.0,,,,,,,,,,,,18.0,,,,,,,,,,,,5.0,,1.0,,,,,,,
2022-07-26T01:00:00-04:00,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,22.0,
2022-07-26T02:00:00-04:00,,,1.0,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-26T20:00:00-04:00,,,10.0,,8.0,,,,,,,12.0,,,,,,,98.0,,13.0,,,,,,,,,6.0,,,,,,
2022-07-26T23:00:00-04:00,,,42.0,,,,,,,,,,38.0,,,,,,,,,,,3.0,,27.0,,,,,,,,,,
2022-07-27T00:00:00-04:00,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-27T01:00:00-04:00,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-27T02:00:00-04:00,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-27T03:00:00-04:00,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-27T16:00:00-04:00,,,19.0,,,,,,,,81.0,,,,,,,,,6.0,,,,,,91.0,,,,,,,,,,
2022-07-27T17:00:00-04:00,,,2.0,,,,,,,,23.0,,,,,,,,,,,,,,,,14.0,,,,,,,,,
2022-07-27T19:00:00-04:00,,,10.0,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,
2022-07-28T13:00:00-04:00,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
2022-07-28T21:00:00-04:00,,,6.0,,18.0,2.0,3.0,,,4.0,,,27.0,,10.0,,,6.0,3.0,2.0,,,6.0,,,83.0,14.0,3.0,2.0,,,1.0,9.0,,,3.0
2022-07-29T19:00:00-04:00,,,7.0,,,,,,,,,,,,,,,,3.0,2.0,17.0,,,,,,,,,42.0,,,,,,
2022-07-30T19:00:00-04:00,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,4.0,
2022-07-30T21:00:00-04:00,,,6.0,,,12.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,
2022-08-01T15:00:00-04:00,,,9.0,,,,,,,,,3.0,,,8.0,,,,,5.0,,,,,,,,,,1.0,12.0,,,,,
2022-08-02T18:00:00-04:00,,,17.0,,16.0,,8.0,,,,,10.0,,,,,,,,,10.0,,,,,,,,,,,,,,,
2022-08-02T19:00:00-04:00,,,44.0,,,,3.0,,,,,,,,,,,,,,11.0,,,,25.0,,18.0,,,,,,,,,
2022-08-03T18:00:00-04:00,,,19.0,,,,,,,,,,,,,,,,,,13.0,,,,16.0,,,,,,,,,,,
2022-08-05T12:00:00-04:00,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07T16:00:00-04:00,,,3.0,15.0,,,,,,,,,,,,,,,,,33.0,127.0,,,,,12.0,,,,,,,,3.0,
2022-08-07T17:00:00-04:00,,,1.0,,,,,,,,,,,,,,,3.0,,,18.0,,,,,,,,,,17.0,,,,,
2022-08-07T20:00:00-04:00,,,2.0,,13.0,13.0,,,,,,,,,,4.0,,,14.0,,,,,9.0,,,,,,,,,,,,
2022-08-07T21:00:00-04:00,,,1.0,,,6.0,,,,,,,,,6.0,,,,,,,,,60.0,,6.0,,,,,,,,,,
2022-08-08T13:00:00-04:00,,,4.0,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,
2022-08-08T17:00:00-04:00,,,8.0,,,52.0,,5.0,,,,,,,6.0,,,,,,9.0,,,,,,,2.0,18.0,,,,,,,
2022-08-09T19:00:00-04:00,,,111.0,,8.0,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,1.0,
2022-08-09T23:00:00-04:00,,,4.0,,1.0,9.0,,,,,136.0,,2.0,,,,,9.0,1.0,,8.0,67.0,6.0,3.0,,,,1.0,,2.0,,,3.0,,2.0,
2022-08-15T16:00:00-04:00,,,2.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,
2022-08-15T17:00:00-04:00,,,15.0,,,,10.0,,,,,,,,,,,,,,,,,,17.0,,5.0,,,,20.0,,,,,
2022-08-15T18:00:00-04:00,,,20.0,,,18.0,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,
2022-08-16T17:00:00-04:00,,,12.0,,,,,,,,,,,3.0,26.0,,,,,,,,,,12.0,10.0,,,,,,,,,,
2022-08-16T19:00:00-04:00,,,4.0,,,,,,,,,,,,,,,,,,5.0,,,,54.0,3.0,,,,,,,10.0,,,
2022-08-16T22:00:00-04:00,,,2.0,,1.0,2.0,2.0,,,3.0,53.0,,3.0,1.0,15.0,,,,3.0,,2.0,,1.0,,6.0,,,1.0,,1.0,5.0,9.0,17.0,,,
2022-08-18T17:00:00-04:00,,,6.0,,,,,,,,,,,,,,,,,,,,1.0,,,14.0,,,,,,,,,,
2022-03-17T23:00:00-04:00,,,,64.0,8.0,,29.0,,,1.0,9.0,5.0,3.0,,14.0,,,8.0,22.0,,,,,,11.0,,,27.0,48.0,36.0,2.0,,,,50.0,
2022-03-18T00:00:00-04:00,,,,24.0,,,11.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2022-03-18T01:00:00-04:00,,,,25.0,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,3.0,,,,,
2022-03-18T13:00:00-04:00,,,,10.0,,,,,,,,,,,,,,,,1.0,20.0,,,,,,,,,,,,,,,
2022-03-18T14:00:00-04:00,,,,9.0,,,,,,,24.0,,,,,,,,,,,,,,30.0,,,,,,,,,,,
2022-03-21T18:00:00-04:00,,,,11.0,4.0,,,,,,,42.0,,,22.0,,18.0,,,13.0,14.0,28.0,,,,6.0,,,,,,4.0,,,,
2022-03-21T19:00:00-04:00,,,,14.0,6.0,,,,,47.0,,27.0,,,,,3.0,,5.0,17.0,,35.0,,3.0,,,,,,,,9.0,,,,
2022-03-21T20:00:00-04:00,,,,9.0,,,,,,2.0,,,,,,,19.0,,40.0,46.0,13.0,24.0,,,,,7.0,,,,,,,,,
2022-03-25T00:00:00-04:00,,,,33.0,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
2022-03-25T01:00:00-04:00,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
