,created_at,url,id
9,2022-06-06T03:50:54Z,https://courses.bootcampspot.com/courses/1267/assignments/25215/submissions,16793
10,2022-06-13T01:52:14Z,https://courses.bootcampspot.com/courses/1267/assignments/25216/submissions,16793
11,2022-06-20T04:19:19Z,https://courses.bootcampspot.com/courses/1267/assignments/25217/submissions,16793
12,2022-06-27T04:27:13Z,https://courses.bootcampspot.com/courses/1267/assignments/25218/submissions,16793
13,2022-07-04T04:04:07Z,https://courses.bootcampspot.com/courses/1267/assignments/25219/submissions,16793
14,2022-07-04T04:04:38Z,https://courses.bootcampspot.com/courses/1267/assignments/25219/submissions,16793
15,2022-07-11T03:25:45Z,https://courses.bootcampspot.com/courses/1267/assignments/25220/submissions,16793
16,2022-07-18T06:53:51Z,https://courses.bootcampspot.com/courses/1267/assignments/25245/submissions,16793
17,2022-07-31T22:51:28Z,https://courses.bootcampspot.com/courses/1267/assignments/25222/submissions,16793
18,2022-08-08T00:58:42Z,https://courses.bootcampspot.com/courses/1267/assignments/25223/submissions,16793
19,2022-08-15T01:50:29Z,https://courses.bootcampspot.com/courses/1267/assignments/25227/submissions,16793
0,2022-03-18T03:19:01Z,https://courses.bootcampspot.com/courses/1267/quizzes/5766/take?query_string_redacted,16716
1,2022-03-26T05:10:23Z,https://courses.bootcampspot.com/courses/1267/assignments/25214/submissions,16716
2,2022-04-06T01:51:22Z,https://courses.bootcampspot.com/courses/1267/assignments/25225/submissions,16716
3,2022-04-12T06:21:24Z,https://courses.bootcampspot.com/courses/1267/assignments/25231/submissions,16716
4,2022-04-18T08:26:23Z,https://courses.bootcampspot.com/courses/1267/assignments/25234/submissions,16716
5,2022-04-26T06:01:50Z,https://courses.bootcampspot.com/courses/1267/assignments/27436/submissions,16716
6,2022-05-09T01:41:21Z,https://courses.bootcampspot.com/courses/1267/assignments/25240/submissions,16716
7,2022-05-10T07:27:57Z,https://courses.bootcampspot.com/courses/1267/assignments/25242/submissions,16716
8,2022-05-22T16:45:57Z,https://courses.bootcampspot.com/courses/1267/assignments/25244/submissions,16716
9,2022-06-04T22:42:26Z,https://courses.bootcampspot.com/courses/1267/assignments/25215/submissions,16716
10,2022-06-13T00:04:30Z,https://courses.bootcampspot.com/courses/1267/assignments/25216/submissions,16716
11,2022-06-16T02:03:54Z,https://courses.bootcampspot.com/courses/1267/assignments/25217/submissions,16716
12,2022-06-27T00:04:16Z,https://courses.bootcampspot.com/courses/1267/assignments/25218/submissions,16716
13,2022-07-05T20:11:25Z,https://courses.bootcampspot.com/courses/1267/assignments/25219/submissions,16716
14,2022-07-11T06:51:59Z,https://courses.bootcampspot.com/courses/1267/assignments/25220/submissions,16716
15,2022-07-16T18:33:56Z,https://courses.bootcampspot.com/courses/1267/assignments/25245/submissions,16716
16,2022-07-17T09:25:57Z,https://courses.bootcampspot.com/courses/1267/assignments/25220/submissions,16716
17,2022-07-21T03:01:11Z,https://courses.bootcampspot.com/courses/1267/assignments/25222/submissions,16716
18,2022-08-16T07:17:38Z,https://courses.bootcampspot.com/courses/1267/assignments/25223/submissions,16716
0,2022-03-22T02:39:24Z,https://courses.bootcampspot.com/courses/1267/quizzes/5766/take?query_string_redacted,18296
1,2022-03-26T23:48:26Z,https://courses.bootcampspot.com/courses/1267/assignments/25214/submissions,18296
2,2022-04-04T04:47:56Z,https://courses.bootcampspot.com/courses/1267/assignments/25225/submissions,18296
3,2022-04-25T08:02:07Z,https://courses.bootcampspot.com/courses/1267/assignments/25231/submissions,18296
4,2022-05-07T21:32:21Z,https://courses.bootcampspot.com/courses/1267/assignments/25234/submissions,18296
5,2022-06-09T23:16:49Z,https://courses.bootcampspot.com/courses/1267/assignments/27436/submissions,18296
6,2022-06-21T01:55:28Z,https://courses.bootcampspot.com/courses/1267/assignments/25240/submissions,18296
7,2022-06-24T00:31:14Z,https://courses.bootcampspot.com/courses/1267/assignments/25240/submissions,18296
8,2022-06-26T07:50:40Z,https://courses.bootcampspot.com/courses/1267/assignments/25242/submissions,18296
9,2022-06-26T09:40:04Z,https://courses.bootcampspot.com/courses/1267/assignments/25215/submissions,18296
10,2022-07-07T10:08:33Z,https://courses.bootcampspot.com/courses/1267/assignments/25216/submissions,18296
11,2022-07-22T02:21:28Z,https://courses.bootcampspot.com/courses/1267/assignments/25245/submissions,18296
12,2022-07-24T04:12:18Z,https://courses.bootcampspot.com/courses/1267/assignments/25217/submissions,18296
13,2022-07-31T06:20:37Z,https://courses.bootcampspot.com/courses/1267/assignments/25222/submissions,18296
14,2022-08-13T10:45:45Z,https://courses.bootcampspot.com/courses/1267/assignments/25218/submissions,18296
0,2022-03-18T09:03:01Z,https://courses.bootcampspot.com/courses/1267/quizzes/5766/take?query_string_redacted,17531
1,2022-04-04T05:32:01Z,https://courses.bootcampspot.com/courses/1267/assignments/25214/submissions,17531
2,2022-04-11T04:39:32Z,https://courses.bootcampspot.com/courses/1267/assignments/25225/submissions,17531
3,2022-04-17T21:39:07Z,https://courses.bootcampspot.com/courses/1267/assignments/25231/submissions,17531
4,2022-04-24T05:16:26Z,https://courses.bootcampspot.com/courses/1267/assignments/25234/submissions,17531
5,2022-05-01T19:01:36Z,https://courses.bootcampspot.com/courses/1267/assignments/27436/submissions,17531
